,Order_ID,Product_ID,Product_Category,Product_Name,Region,City,Supplier_ID,Supplier_Lead_Time_Days,Warehouse_ID,Current_Inventory,Previous_Day_Sales,Previous_7_Days_Sales,Previous_30_Days_Sales,Average_Daily_Sales,Unit_Price,Discount_Percentage,Promotion,Holiday,Season,Weather,Competitor_Price,Stockout_Days,Delivery_Delay_Days,Transportation_Cost,Customer_Return_Rate,Demand_Quantity,Order_Year,Order_Month,Order_Day,Order_DayOfWeek
1643,ORD101643,P-GRO-005,Grocery,Basmati Rice 5kg,South,Bengaluru,SUP-024,3.0,WH-SO-01,342.0,46.0,,1392.0,46.21,508.51,5.5,Yes,No,Winter,Rainy,492.96,0.0,2.0,429.97,0.144,51,2022,1,7,4
1644,ORD101644,P-ELE-007,Electronics,Wireless Earbuds,East,Kolkata,SUP-014,8.0,WH-EA-02,73.0,6.0,54.0,211.0,6.31,1651.71,11.9,No,No,Summer,Rainy,1756.65,0.0,1.0,371.48,0.1,8,2021,3,1,0
1645,ORD101645,P-CLO-008,Clothing,Track Pants,North,Delhi,SUP-033,6.0,WH-NO-04,1916.0,23.0,177.0,641.0,23.72,2340.55,12.1,Yes,No,Spring,Sunny,2392.76,0.0,1.0,303.01,0.09,28,2021,2,27,5
1646,ORD101646,P-GRO-004,Grocery,Tea Powder 500g,North,Chandigarh,SUP-025,13.0,WH-NO-01,849.0,43.0,244.0,,36.97,258.74,4.1,No,No,Summer,Sunny,245.54,0.0,1.0,535.65,0.045,28,2021,8,31,1
1647,ORD101647,P-BEA-010,Beauty,Talcum Powder,North,Chandigarh,SUP-018,16.0,WH-NO-04,419.0,23.0,129.0,,19.91,362.45,19.5,Yes,No,Summer,Sunny,344.83,0.0,1.0,471.28,0.093,22,2023,5,5,4
1648,ORD101648,P-SPO-010,Sports,Football,Central,Gwalior,SUP-016,10.0,WH-CE-03,71.0,13.0,78.0,375.0,11.97,4957.74,28.9,No,No,Autumn,Rainy,,0.0,1.0,443.58,0.128,15,2022,11,19,5
1649,ORD101649,P-BEA-006,Beauty,Hair Oil 250ml,South,,SUP-015,15.0,WH-SO-03,587.0,44.0,213.0,862.0,34.34,738.11,3.9,No,No,Summer,Cloudy,800.66,0.0,2.0,449.48,,32,2022,8,10,2
1650,ORD101650,P-GRO-007,Grocery,Sunflower Oil 1L,West,Mumbai,SUP-024,,WH-WE-05,522.0,11.0,264.0,969.0,40.04,599.37,,No,No,Winter,Sunny,642.02,0.0,2.0,535.23,0.043,42,2024,1,8,0
1651,ORD101651,P-GRO-010,Grocery,Tea Powder 500g,Central,,SUP-027,7.0,WH-CE-02,761.0,33.0,282.0,1494.0,46.6,325.7,6.7,No,No,Summer,Rainy,309.41,0.0,1.0,332.45,0.044,35,2022,7,25,0
1652,ORD101652,P-GRO-008,Grocery,Basmati Rice 5kg,West,Surat,SUP-033,8.0,WH-WE-04,623.0,51.0,349.0,1167.0,45.14,579.57,11.4,No,No,Autumn,Sunny,612.39,0.0,5.0,502.84,0.013,50,2023,6,20,1
1653,ORD101653,P-ELE-007,Electronics,Home Router,East,Guwahati,SUP-017,7.0,WH-EA-04,69.0,9.0,43.0,233.0,8.55,4885.91,11.6,Yes,No,Winter,Sunny,4742.06,0.0,,195.44,0.323,13,2024,12,27,4
1654,ORD101654,P-SPO-015,Sports,Badminton Racket,East,Patna,SUP-011,11.0,WH-EA-05,154.0,9.0,88.0,317.0,12.23,4847.46,5.3,Yes,No,Autumn,Rainy,5505.95,0.0,0.0,,0.043,15,2021,9,5,6
1655,ORD101655,P-GRO-014,Grocery,Wheat Flour 5kg,South,Hyderabad,SUP-023,10.0,WH-SO-05,884.0,42.0,224.0,1027.0,36.88,307.88,15.8,No,No,Autumn,Sunny,337.75,0.0,1.0,309.94,0.083,45,2021,6,13,6
1656,ORD101656,P-GRO-006,Grocery,Masala Mix 200g,East,Ranchi,SUP-024,6.0,WH-EA-03,469.0,31.0,201.0,979.0,25.24,442.84,33.7,No,No,Autumn,Sunny,475.41,0.0,0.0,301.1,0.045,31,2021,11,14,6
1657,ORD101657,P-BEA-011,Beauty,Face Wash 100ml,Central,Gwalior,SUP-012,1.0,WH-CE-02,157.0,26.0,229.0,972.0,33.54,570.16,7.2,Yes,No,Autumn,Cloudy,607.46,0.0,0.0,155.17,0.058,44,2021,8,14,5
1658,ORD101658,P-GRO-013,Grocery,Instant Noodles Pack,West,Nagpur,SUP-003,21.0,WH-WE-04,491.0,25.0,232.0,942.0,31.47,85.0,6.4,No,No,Summer,Sunny,84.4,0.0,3.0,534.11,0.047,29,2024,4,26,4
1659,ORD101659,P-ELE-002,Electronics,Smartwatch,South,Hyderabad,SUP-014,6.0,WH-SO-05,104.0,7.0,84.0,356.0,13.21,1950.51,13.6,Yes,No,Autumn,Sunny,2026.53,0.0,0.0,325.18,0.071,18,2024,7,4,3
1660,ORD101660,P-ELE-009,Electronics,Laptop Stand,South,Bengaluru,SUP-003,4.0,WH-SO-02,252.0,,113.0,402.0,13.56,2812.97,9.0,No,No,Spring,,3159.83,0.0,0.0,214.91,0.081,17,2023,3,29,2
1661,ORD101661,P-FUR-012,Furniture,Wooden Bookshelf,West,Surat,SUP-004,11.0,WH-WE-02,46.0,5.0,29.0,166.0,5.05,6694.71,8.3,No,No,Summer,Rainy,6944.64,2.0,1.0,356.99,0.111,6,2021,7,10,5
1662,ORD101662,P-BEA-001,Beauty,Talcum Powder,North,Chandigarh,SUP-039,4.0,WH-NO-03,643.0,19.0,,858.0,28.31,1076.57,12.2,Yes,No,Summer,Cloudy,1004.16,0.0,,492.8,0.102,29,2024,5,28,1
1663,ORD101663,P-GRO-006,Grocery,Toor Dal 1kg,West,Mumbai,SUP-032,10.0,WH-WE-01,364.0,44.0,314.0,1895.0,52.62,294.73,20.9,Yes,No,Autumn,Rainy,324.32,0.0,1.0,351.11,0.016,64,2024,9,2,0
1664,ORD101664,P-SPO-012,Sports,Badminton Racket,South,Bengaluru,SUP-002,7.0,WH-SO-02,432.0,20.0,143.0,570.0,20.6,3243.08,5.7,No,Yes,Summer,Cloudy,3066.8,0.0,1.0,404.35,0.116,20,2022,8,19,4
1665,ORD101665,P-BEA-015,Beauty,Lipstick Set,West,Pune,SUP-014,6.0,WH-WE-01,114.0,30.0,169.0,560.0,23.77,569.6,7.3,No,No,Autumn,Sunny,568.25,0.0,2.0,297.6,,21,2023,9,9,5
1666,ORD101666,P-BEA-015,Beauty,Moisturizer Cream,West,Mumbai,SUP-011,8.0,WH-WE-04,299.0,21.0,137.0,752.0,24.11,249.41,16.8,No,No,Summer,Sunny,239.96,0.0,1.0,377.52,0.165,24,2023,6,8,3
1667,ORD101667,P-GRO-010,Grocery,Wheat Flour 5kg,South,Coimbatore,SUP-039,8.0,WH-SO-03,924.0,39.0,319.0,1692.0,54.14,198.93,1.0,Yes,No,Winter,Sunny,157.41,0.0,2.0,435.73,0.037,43,2023,2,11,5
1668,ORD101668,P-ELE-001,Electronics,Smartphone Charger,North,Jaipur,SUP-018,19.0,WH-NO-04,79.0,8.0,34.0,177.0,5.85,6860.51,5.5,No,No,Summer,Cloudy,6956.71,0.0,1.0,416.3,0.054,7,2022,6,1,2
1669,ORD101669,P-SPO-001,Sports,Badminton Racket,West,Pune,SUP-011,12.0,WH-WE-01,88.0,12.0,53.0,249.0,9.62,1898.53,3.5,No,No,Winter,Cloudy,2228.54,0.0,0.0,299.88,0.172,15,2022,2,11,4
1670,ORD101670,P-GRO-013,Grocery,Toor Dal 1kg,South,Bengaluru,SUP-026,3.0,WH-SO-03,380.0,28.0,285.0,1288.0,45.44,486.25,5.5,No,No,Winter,Cloudy,498.7,0.0,0.0,316.32,0.104,57,2022,2,7,0
1671,ORD101671,P-FUR-012,Furniture,Plastic Storage Rack,South,Bengaluru,SUP-020,3.0,WH-SO-04,148.0,7.0,52.0,179.0,5.86,18707.05,19.7,No,No,Autumn,Rainy,23141.82,0.0,0.0,219.4,0.029,9,2022,6,10,4
1672,ORD101672,P-BEA-003,Beauty,Talcum Powder,East,Ranchi,SUP-008,8.0,WH-EA-04,271.0,20.0,169.0,728.0,23.68,701.32,16.7,Yes,No,Winter,Sunny,692.72,,2.0,404.21,0.154,30,2024,1,16,1
1673,ORD101673,P-ELE-002,Electronics,Wireless Earbuds,South,,SUP-013,5.0,WH-SO-04,125.0,10.0,49.0,247.0,7.71,6582.15,16.6,No,No,Summer,Rainy,6698.76,0.0,0.0,339.17,0.038,6,2024,4,21,6
1674,ORD101674,P-BEA-003,Beauty,Talcum Powder,West,Mumbai,SUP-006,7.0,WH-WE-01,1009.0,37.0,284.0,1144.0,42.33,224.58,17.0,No,Yes,Autumn,Cloudy,222.71,0.0,1.0,422.93,0.047,52,2021,6,15,1
1675,ORD101675,P-SPO-014,Sports,Skipping Rope,North,Jaipur,SUP-028,7.0,WH-NO-03,108.0,8.0,88.0,398.0,16.36,2885.25,1.9,Yes,No,Summer,Cloudy,2899.18,0.0,,267.14,0.107,14,2021,3,26,4
1676,ORD101676,P-BEA-012,Beauty,Face Wash 100ml,South,Kochi,SUP-039,10.0,WH-SO-03,408.0,23.0,150.0,817.0,27.73,591.93,26.9,No,No,Autumn,Sunny,609.45,0.0,,348.38,0.08,32,2022,11,30,2
1677,ORD101677,P-CLO-015,Clothing,Cotton Saree,West,Mumbai,SUP-033,8.0,WH-WE-05,363.0,13.0,104.0,545.0,17.1,1080.79,24.2,No,No,Winter,Sunny,1211.38,0.0,1.0,328.23,0.106,16,2024,1,28,6
1678,ORD101678,P-SPO-002,Sports,Football,North,Kanpur,SUP-016,6.0,WH-NO-04,270.0,13.0,93.0,426.0,16.35,4689.19,6.1,No,No,Spring,Cloudy,4374.51,0.0,2.0,357.67,0.072,12,2023,3,31,4
1679,ORD101679,P-CLO-011,Clothing,Men's Cotton T-Shirt,South,Coimbatore,SUP-020,9.0,WH-SO-05,137.0,4.0,106.0,466.0,13.4,616.48,21.9,No,,Summer,Sunny,616.91,0.0,0.0,,0.101,14,2024,4,24,2
1680,ORD101680,P-BEA-014,Beauty,Body Lotion 400ml,West,Pune,SUP-003,7.0,WH-WE-01,440.0,20.0,182.0,588.0,20.3,735.01,1.8,No,No,Autumn,Rainy,771.22,0.0,2.0,359.09,0.023,25,2023,11,9,3
1681,ORD101681,P-BEA-008,Beauty,Face Wash 100ml,West,Surat,SUP-015,8.0,WH-WE-03,672.0,13.0,266.0,1124.0,33.65,1139.88,16.6,No,No,Autumn,Cloudy,1256.61,0.0,0.0,438.66,0.105,52,2023,10,29,6
1682,ORD101682,P-BEA-012,Beauty,Moisturizer Cream,East,Bhubaneswar,SUP-002,3.0,WH-EA-04,154.0,14.0,92.0,528.0,14.94,422.69,,Yes,No,,Cloudy,349.72,0.0,4.0,373.12,0.017,14,2023,2,26,6
1683,ORD101683,P-GRO-010,Grocery,Basmati Rice 5kg,West,Surat,SUP-030,9.0,WH-WE-01,166.0,9.0,235.0,840.0,33.48,342.84,25.5,No,No,Spring,Sunny,304.49,0.0,1.0,212.6,0.077,21,2021,3,21,6
1684,ORD101684,P-ELE-001,Electronics,Smartphone Charger,North,Delhi,SUP-037,12.0,WH-NO-04,170.0,6.0,72.0,301.0,9.55,14089.18,14.0,Yes,No,Autumn,Rainy,14134.96,0.0,4.0,523.94,0.088,10,2021,9,20,0
1685,ORD101685,P-GRO-007,Grocery,Basmati Rice 5kg,South,Chennai,SUP-008,5.0,WH-SO-02,1338.0,65.0,413.0,1975.0,,402.0,30.3,Yes,No,Winter,Rainy,438.0,0.0,0.0,167.83,0.093,85,2023,12,22,4
1686,ORD101686,P-CLO-004,Clothing,Track Pants,Central,Gwalior,SUP-027,9.0,WH-CE-01,444.0,22.0,159.0,532.0,18.58,2377.03,10.1,,No,Summer,Sunny,2285.63,,1.0,394.53,0.105,25,2022,3,28,0
1687,ORD101687,P-CLO-002,Clothing,Men's Cotton T-Shirt,West,Nagpur,SUP-024,4.0,WH-WE-04,691.0,24.0,182.0,1136.0,31.68,1141.97,22.0,No,No,Autumn,Cloudy,1203.08,0.0,0.0,248.27,0.064,38,2023,11,23,3
1688,ORD101688,P-CLO-009,Clothing,Track Pants,East,Kolkata,SUP-017,4.0,WH-EA-03,195.0,18.0,109.0,501.0,15.2,1335.42,2.2,Yes,No,Summer,Rainy,1546.72,0.0,0.0,386.37,0.039,22,2022,5,11,2
1689,ORD101689,P-GRO-014,Grocery,Sunflower Oil 1L,South,Chennai,SUP-030,11.0,WH-SO-03,567.0,16.0,248.0,1034.0,35.65,189.6,11.6,No,No,Winter,Sunny,189.76,,1.0,464.64,0.224,36,2021,1,20,2
1690,ORD101690,P-BEA-001,Beauty,Talcum Powder,South,Coimbatore,SUP-028,15.0,WH-SO-02,340.0,,128.0,577.0,19.32,814.37,11.9,No,No,Autumn,Sunny,,,1.0,335.53,0.038,17,2023,9,16,5
1691,ORD101691,P-SPO-005,Sports,Skipping Rope,North,Kanpur,SUP-011,7.0,WH-NO-04,65.0,,73.0,344.0,13.6,3435.71,8.6,Yes,No,Summer,Stormy,3565.4,0.0,2.0,305.63,0.101,13,2024,7,27,5
1692,ORD101692,P-GRO-011,Grocery,Sugar 1kg,West,Surat,SUP-032,6.0,WH-WE-04,665.0,44.0,259.0,1326.0,47.42,114.26,7.4,No,No,Autumn,Cloudy,115.91,0.0,1.0,310.58,0.16,54,2022,10,14,4
1693,ORD101693,P-BEA-005,Beauty,Body Lotion 400ml,West,Surat,SUP-027,6.0,WH-WE-04,325.0,45.0,429.0,1642.0,51.33,100.2,17.0,No,No,Autumn,Stormy,102.25,0.0,0.0,304.35,0.084,56,2021,7,13,1
1694,ORD101694,P-FUR-002,Furniture,Wooden Bookshelf,South,Chennai,SUP-013,7.0,WH-SO-04,155.0,2.0,56.0,206.0,7.05,12552.03,19.9,No,No,Autumn,Sunny,12370.41,0.0,1.0,399.94,0.138,7,2022,8,29,0
1695,ORD101695,P-CLO-003,Clothing,Track Pants,South,Bengaluru,SUP-030,10.0,WH-SO-04,269.0,14.0,82.0,440.0,14.19,2117.1,21.1,No,No,Autumn,Cloudy,2073.55,0.0,2.0,463.69,0.046,17,2024,11,4,0
1696,ORD101696,P-ELE-001,Electronics,Smartphone Charger,South,Coimbatore,SUP-026,5.0,WH-SO-01,56.0,15.0,63.0,412.0,12.32,2494.34,6.5,Yes,No,Summer,Cloudy,2293.91,0.0,1.0,345.7,0.165,13,2022,4,11,0
1697,ORD101697,P-BEA-015,Beauty,Sunscreen Lotion,North,Jaipur,SUP-005,10.0,WH-NO-01,125.0,22.0,138.0,655.0,19.64,1058.59,5.7,No,No,Summer,Cloudy,1110.53,0.0,3.0,,,18,2021,4,14,2
1698,ORD101698,P-SPO-008,Sports,Cycling Helmet,West,Ahmedabad,SUP-007,8.0,WH-WE-05,199.0,12.0,79.0,356.0,11.43,1001.26,1.2,No,No,Winter,Rainy,917.97,0.0,0.0,297.91,0.036,9,2024,1,27,5
1699,ORD101699,P-BEA-015,Beauty,Hair Oil 250ml,East,,SUP-013,6.0,WH-EA-02,646.0,17.0,156.0,836.0,29.49,448.81,24.3,No,No,Winter,Cloudy,419.47,0.0,0.0,309.12,0.002,32,2021,12,14,1
1700,ORD101700,P-SPO-011,Sports,Yoga Mat,North,Lucknow,SUP-002,7.0,WH-NO-03,,16.0,142.0,475.0,15.55,4866.26,19.4,No,No,Spring,Rainy,4399.93,0.0,0.0,323.87,0.079,16,2021,2,24,2
1701,ORD101701,P-SPO-006,Sports,Running Shoes,East,Bhubaneswar,SUP-017,8.0,WH-EA-02,353.0,12.0,130.0,479.0,15.6,4540.37,4.9,No,No,Autumn,Sunny,4421.9,0.0,1.0,387.03,0.077,16,2023,10,6,4
1702,ORD101702,P-GRO-015,Grocery,Masala Mix 200g,Central,Indore,SUP-019,4.0,WH-CE-05,276.0,38.0,157.0,750.0,26.72,424.31,4.3,No,No,Summer,Stormy,425.19,0.0,0.0,206.42,0.085,20,2022,5,10,1
1703,ORD101703,P-FUR-004,Furniture,TV Unit,North,Chandigarh,SUP-032,6.0,WH-NO-05,74.0,11.0,81.0,299.0,9.61,18565.0,21.2,Yes,No,Summer,Cloudy,16931.72,0.0,2.0,365.85,0.096,10,2021,7,20,1
1704,ORD101704,P-CLO-003,Clothing,Cotton Saree,South,Bengaluru,SUP-007,5.0,WH-SO-03,594.0,27.0,180.0,687.0,24.9,897.42,10.8,Yes,No,Spring,Sunny,878.3,0.0,1.0,372.73,0.051,25,2021,3,20,5
1705,ORD101705,P-SPO-013,Sports,Running Shoes,East,Guwahati,SUP-023,21.0,WH-EA-04,64.0,9.0,73.0,281.0,9.37,1318.86,10.9,No,No,Autumn,Sunny,1335.92,0.0,1.0,518.38,0.073,10,2021,9,28,1
1706,ORD101706,P-ELE-009,Electronics,Power Bank 10000mAh,North,Lucknow,SUP-027,7.0,WH-NO-03,151.0,11.0,,433.0,15.36,2920.1,13.1,No,No,Summer,Sunny,2553.49,0.0,1.0,374.5,0.01,10,2021,8,7,5
1707,ORD101707,P-GRO-007,Grocery,Sugar 1kg,East,Guwahati,SUP-018,,WH-EA-04,470.0,32.0,320.0,1196.0,41.85,293.25,21.2,No,No,Winter,Sunny,275.43,0.0,1.0,291.01,0.07,47,2021,1,17,6
1708,ORD101708,P-SPO-009,Sports,Football,East,Bhubaneswar,SUP-037,10.0,WH-EA-05,160.0,19.0,110.0,387.0,11.83,3387.17,9.5,No,No,Autumn,Rainy,3876.18,0.0,1.0,385.75,0.03,20,2022,6,26,6
1709,ORD101709,P-GRO-015,Grocery,Instant Noodles Pack,North,Kanpur,SUP-013,12.0,WH-NO-04,323.0,25.0,277.0,1099.0,33.56,279.37,4.2,Yes,No,Summer,Stormy,263.53,0.0,,456.84,0.157,31,2024,4,22,0
1710,ORD101710,P-BEA-005,Beauty,Herbal Shampoo 200ml,North,Lucknow,SUP-017,3.0,WH-NO-01,95.0,11.0,84.0,320.0,10.86,364.9,9.4,No,No,Summer,Sunny,385.58,0.0,0.0,293.59,0.038,12,2022,8,2,1
1711,ORD101711,P-GRO-014,Grocery,Tea Powder 500g,West,Pune,SUP-001,7.0,WH-WE-03,409.0,50.0,246.0,1647.0,48.73,580.17,13.4,Yes,No,Spring,Sunny,556.61,0.0,0.0,252.16,0.123,55,2021,2,24,2
1712,ORD101712,P-SPO-014,Sports,Yoga Mat,South,Chennai,SUP-017,8.0,WH-SO-05,205.0,16.0,123.0,501.0,15.54,4427.66,7.3,No,Yes,Autumn,Sunny,4498.54,0.0,0.0,132.43,0.028,24,2024,7,12,4
1713,ORD101713,P-SPO-012,Sports,Football,East,Guwahati,SUP-001,6.0,WH-EA-01,263.0,12.0,84.0,356.0,11.2,1336.44,10.0,No,No,Autumn,Rainy,1251.2,0.0,1.0,411.34,0.102,10,2023,7,14,4
1714,ORD101714,P-GRO-003,Grocery,Wheat Flour 5kg,East,Kolkata,SUP-040,5.0,WH-EA-02,829.0,53.0,208.0,1007.0,33.81,115.04,11.5,Yes,No,,Cloudy,97.54,0.0,1.0,391.06,0.226,45,2024,11,9,5
1715,ORD101715,P-BEA-002,Beauty,Face Wash 100ml,West,Surat,SUP-010,3.0,WH-WE-02,314.0,22.0,143.0,685.0,21.41,212.75,15.4,No,,Summer,Cloudy,205.24,0.0,0.0,127.39,0.091,29,2023,5,1,0
1716,ORD101716,P-GRO-002,Grocery,Toor Dal 1kg,West,Nagpur,SUP-033,13.0,WH-WE-04,312.0,58.0,348.0,1447.0,50.39,404.11,29.3,No,No,Autumn,Cloudy,418.39,0.0,2.0,504.3,0.224,53,2022,11,28,0
1717,ORD101717,P-FUR-011,Furniture,Plastic Storage Rack,West,Surat,SUP-005,6.0,WH-WE-01,104.0,5.0,41.0,164.0,5.36,17971.16,11.2,Yes,No,,Stormy,18946.31,0.0,3.0,415.69,0.01,8,2023,1,17,1
1718,ORD101718,P-FUR-006,Furniture,Plastic Storage Rack,East,Kolkata,SUP-011,13.0,WH-EA-04,47.0,4.0,24.0,146.0,4.33,6037.74,3.2,No,Yes,Winter,Sunny,6106.83,0.0,1.0,517.28,0.165,6,2021,1,10,6
1719,ORD101719,P-BEA-015,Beauty,Face Wash 100ml,South,Hyderabad,SUP-005,11.0,WH-SO-01,164.0,31.0,191.0,887.0,27.06,963.77,29.5,No,No,Autumn,Sunny,903.83,0.0,2.0,521.49,0.026,23,2022,7,3,6
1720,ORD101720,P-ELE-001,Electronics,Smartwatch,South,Hyderabad,SUP-015,3.0,WH-SO-05,185.0,12.0,,237.0,8.37,11462.3,3.5,No,No,Autumn,Cloudy,12306.16,0.0,2.0,380.9,0.09,10,2022,10,8,5
1721,ORD101721,P-GRO-006,Grocery,Sunflower Oil 1L,South,Chennai,SUP-025,6.0,WH-SO-02,78.0,33.0,178.0,786.0,23.59,83.14,20.8,No,No,Spring,Stormy,78.34,,2.0,350.64,0.062,17,2022,3,14,0
1722,ORD101722,P-FUR-004,Furniture,Dining Chair,South,Hyderabad,SUP-017,10.0,WH-SO-03,18.0,0.0,25.0,112.0,4.25,9414.76,10.3,No,,Summer,Cloudy,8917.12,0.0,1.0,245.67,0.147,3,2024,5,8,2
1723,ORD101723,P-CLO-014,Clothing,Men's Cotton T-Shirt,North,Jaipur,SUP-025,7.0,WH-NO-04,236.0,11.0,158.0,649.0,21.68,1439.62,18.2,No,No,Autumn,Rainy,1326.73,0.0,1.0,371.23,0.049,19,2024,10,30,2
1724,ORD101724,P-CLO-002,Clothing,Men's Cotton T-Shirt,South,,SUP-033,4.0,WH-SO-02,164.0,37.0,169.0,754.0,22.55,2199.14,31.9,No,No,Autumn,Rainy,2124.71,0.0,0.0,191.95,0.06,30,2022,11,30,2
1725,ORD101725,P-ELE-007,Electronics,LED TV 43in,South,Chennai,SUP-002,11.0,WH-SO-01,265.0,12.0,69.0,396.0,14.33,1118.06,7.7,No,No,Winter,Sunny,,0.0,1.0,296.55,0.109,15,2024,2,22,3
1726,ORD101726,P-GRO-014,Grocery,Toor Dal 1kg,North,Lucknow,SUP-017,2.0,WH-NO-05,1344.0,48.0,397.0,1680.0,54.22,426.7,8.5,No,No,Autumn,Cloudy,436.71,0.0,2.0,483.59,0.041,54,2021,11,22,0
1727,ORD101727,P-SPO-015,Sports,Cycling Helmet,South,Chennai,SUP-024,5.0,WH-SO-01,225.0,13.0,,509.0,16.21,4641.12,8.1,No,,Autumn,Rainy,4138.8,0.0,0.0,231.96,0.104,15,2024,9,10,1
1728,ORD101728,P-ELE-014,Electronics,Smartwatch,West,Ahmedabad,SUP-021,5.0,WH-WE-03,,5.0,45.0,,8.48,10043.44,33.5,No,No,Autumn,Sunny,9673.55,0.0,2.0,386.74,0.075,6,2023,10,25,2
1729,ORD101729,P-GRO-010,Grocery,Toor Dal 1kg,East,Bhubaneswar,SUP-006,7.0,WH-EA-01,558.0,24.0,285.0,902.0,31.6,357.8,14.2,No,No,Winter,Cloudy,334.88,0.0,0.0,357.29,0.117,32,2023,12,9,5
1730,ORD101730,P-SPO-003,Sports,Skipping Rope,West,Surat,SUP-009,11.0,WH-WE-04,97.0,14.0,118.0,526.0,16.17,1146.23,4.2,No,No,Summer,Sunny,1185.44,0.0,1.0,,0.069,13,2023,5,19,4
1731,ORD101731,P-ELE-002,Electronics,Smartphone Charger,East,Patna,SUP-016,16.0,WH-EA-02,221.0,8.0,66.0,271.0,9.69,11415.37,10.7,No,No,Summer,Rainy,11691.66,0.0,0.0,268.84,0.062,12,2024,4,26,4
1732,ORD101732,P-BEA-007,Beauty,Talcum Powder,West,Pune,SUP-027,7.0,WH-WE-05,587.0,20.0,177.0,839.0,28.99,162.23,7.5,Yes,No,Spring,Sunny,148.87,0.0,0.0,394.68,0.404,35,2023,2,20,0
1733,ORD101733,P-GRO-008,Grocery,Toor Dal 1kg,West,Mumbai,SUP-040,7.0,WH-WE-02,387.0,50.0,280.0,1183.0,39.38,449.8,3.8,Yes,No,Autumn,Sunny,467.51,3.0,0.0,302.27,0.123,42,2024,11,9,5
1734,ORD101734,P-SPO-008,Sports,Yoga Mat,North,Delhi,SUP-015,16.0,WH-NO-04,213.0,14.0,109.0,433.0,14.6,1978.7,27.9,No,No,Autumn,Cloudy,1970.41,0.0,1.0,506.92,0.265,18,2023,8,26,5
1735,ORD101735,P-BEA-001,Beauty,Moisturizer Cream,Central,Bhopal,SUP-021,9.0,WH-CE-01,139.0,20.0,162.0,635.0,19.29,779.66,20.6,No,No,Autumn,Cloudy,829.13,0.0,0.0,291.12,0.079,29,2022,10,25,1
1736,ORD101736,P-SPO-011,Sports,Cricket Bat,North,Lucknow,SUP-013,18.0,WH-NO-01,36.0,8.0,56.0,305.0,8.17,4732.68,1.3,No,No,Autumn,Sunny,4488.04,0.0,1.0,455.56,0.028,4,2021,11,1,0
1737,ORD101737,P-GRO-006,Grocery,Sugar 1kg,East,Guwahati,SUP-002,9.0,WH-EA-02,302.0,,183.0,986.0,32.86,462.95,9.9,No,No,Autumn,Sunny,484.82,0.0,0.0,283.84,0.015,33,2024,8,17,5
1738,ORD101738,P-CLO-002,Clothing,Kids Winter Jacket,West,Surat,SUP-016,12.0,WH-WE-05,370.0,15.0,136.0,591.0,19.61,826.25,7.5,No,No,Summer,Rainy,883.43,,5.0,531.96,0.028,14,2021,3,23,1
1739,ORD101739,P-BEA-014,Beauty,Hair Oil 250ml,South,Kochi,SUP-014,3.0,WH-SO-05,120.0,17.0,214.0,1089.0,31.0,447.09,4.6,No,No,Summer,Stormy,449.56,0.0,0.0,208.17,0.312,17,2021,3,4,3
1740,ORD101740,P-GRO-006,Grocery,Sugar 1kg,East,Bhubaneswar,SUP-007,8.0,WH-EA-04,312.0,29.0,208.0,890.0,23.9,122.62,5.6,No,No,Spring,Cloudy,143.2,0.0,1.0,433.19,0.095,30,2021,2,15,0
1741,ORD101741,P-GRO-004,Grocery,Basmati Rice 5kg,South,Hyderabad,SUP-027,15.0,WH-SO-02,520.0,32.0,242.0,978.0,33.08,201.08,0.8,No,No,Autumn,Sunny,208.99,0.0,0.0,399.01,0.05,44,2021,6,7,0
1742,ORD101742,P-ELE-008,Electronics,Home Router,North,Kanpur,SUP-011,,WH-NO-02,180.0,17.0,93.0,390.0,12.58,9731.62,5.4,Yes,No,Winter,Cloudy,11104.02,1.0,24.0,277.2,0.059,28,2021,12,27,0
1743,ORD101743,P-SPO-015,Sports,Gym Dumbbells 5kg,North,Delhi,SUP-009,7.0,WH-NO-02,219.0,13.0,74.0,299.0,11.51,,3.3,No,No,Winter,Cloudy,5707.5,0.0,1.0,309.65,0.076,15,2022,12,18,6
1744,ORD101744,P-FUR-013,Furniture,Sofa Cushion Set,North,Jaipur,SUP-016,11.0,WH-NO-02,34.0,7.0,37.0,141.0,5.08,9152.02,8.2,No,No,Winter,Sunny,7927.19,0.0,3.0,509.09,0.009,7,2022,2,9,2
1745,ORD101745,P-FUR-002,Furniture,Study Table,North,Kanpur,SUP-039,9.0,WH-NO-03,159.0,6.0,40.0,164.0,6.54,10507.69,6.9,No,No,Autumn,Sunny,11475.79,0.0,1.0,372.53,0.207,6,2022,10,26,2
1746,ORD101746,P-BEA-011,Beauty,Body Lotion 400ml,East,Bhubaneswar,SUP-026,11.0,WH-EA-04,360.0,18.0,187.0,758.0,26.03,882.25,14.7,Yes,No,Autumn,Sunny,918.69,0.0,0.0,,0.156,38,2022,10,17,0
1747,ORD101747,P-CLO-010,Clothing,Cotton Saree,East,Patna,SUP-018,,WH-EA-02,,39.0,198.0,886.0,25.27,2262.16,24.0,No,No,Autumn,Sunny,2306.21,0.0,0.0,325.67,0.078,28,2022,10,3,0
