Order_ID,Order_Date,Product_ID,Product_Category,Product_Name,Region,City,Supplier_ID,Supplier_Lead_Time_Days,Warehouse_ID,Current_Inventory,Previous_Day_Sales,Previous_7_Days_Sales,Previous_30_Days_Sales,Average_Daily_Sales,Unit_Price,Discount_Percentage,Promotion,Holiday,Season,Weather,Competitor_Price,Stockout_Days,Delivery_Delay_Days,Transportation_Cost,Customer_Return_Rate,Demand_Quantity
ORD101244,2024-02-14,P-GRO-005,Grocery,Sunflower Oil 1L,North,Chandigarh,SUP-004,14.0,WH-NO-01,76.0,25.0,,764.0,21.45,395.32,21.7,Yes,No,Spring,Cloudy,353.57,1.0,0.0,344.26,0.125,22
ORD101245,2021-05-24,P-GRO-005,Grocery,Toor Dal 1kg,North,Kanpur,SUP-021,6.0,WH-NO-04,517.0,28.0,174.0,750.0,29.51,215.76,15.9,No,No,Summer,Cloudy,243.39,0.0,0.0,295.7,0.053,43
ORD101246,2021-09-07,P-FUR-009,Furniture,Dining Chair,Central,Raipur,SUP-001,13.0,WH-CE-03,54.0,4.0,37.0,159.0,4.93,11518.51,19.7,Yes,No,Autumn,Rainy,12327.32,0.0,0.0,291.52,0.101,8
ORD101247,2023-11-28,P-GRO-012,Grocery,Masala Mix 200g,Central,Raipur,SUP-009,10.0,WH-CE-04,414.0,45.0,170.0,891.0,31.83,119.92,12.5,Yes,No,Autumn,Sunny,117.19,0.0,1.0,505.0,0.088,29
ORD101248,2021-01-10,P-SPO-004,Sports,Skipping Rope,East,Ranchi,SUP-031,10.0,WH-EA-04,182.0,6.0,44.0,229.0,8.0,4100.4,6.8,No,No,Winter,Rainy,3963.67,0.0,1.0,436.08,0.048,8
ORD101249,2023-11-06,P-SPO-001,Sports,Cycling Helmet,South,Hyderabad,SUP-021,14.0,WH-SO-03,221.0,24.0,128.0,506.0,17.76,2780.39,29.9,No,,Autumn,Rainy,2829.74,0.0,1.0,411.2,0.091,20
ORD101250,2023-03-04,P-ELE-010,Electronics,Home Router,West,Mumbai,SUP-028,12.0,WH-WE-03,240.0,11.0,93.0,363.0,10.71,10996.67,3.5,Yes,No,Spring,Stormy,9813.26,0.0,2.0,439.46,0.043,8
ORD101251,2021-12-19,P-ELE-009,Electronics,Smartphone Charger,North,Jaipur,SUP-021,6.0,WH-NO-01,157.0,19.0,142.0,513.0,17.3,8230.14,15.3,No,No,Winter,Sunny,7922.22,1.0,0.0,337.9,0.049,23
ORD101252,2023-06-16,P-ELE-010,Electronics,Power Bank 10000mAh,South,Coimbatore,SUP-022,15.0,WH-SO-05,258.0,13.0,106.0,449.0,14.36,6746.2,2.1,No,No,Summer,Sunny,7076.78,0.0,1.0,521.21,0.034,13
ORD101253,2022-04-15,P-FUR-007,Furniture,Foldable Bed,South,Chennai,SUP-013,7.0,WH-SO-01,59.0,3.0,22.0,117.0,4.67,10512.7,41.4,No,No,Summer,,11140.36,0.0,3.0,392.5,0.292,6
ORD101254,2024-10-18,P-ELE-012,Electronics,Power Bank 10000mAh,Central,Gwalior,SUP-009,21.0,WH-CE-05,167.0,6.0,32.0,192.0,7.25,7540.81,,No,No,Autumn,Rainy,7318.75,0.0,3.0,602.16,0.105,8
ORD101255,2022-08-30,P-BEA-010,Beauty,Hair Oil 250ml,Central,Bhopal,SUP-011,19.0,WH-CE-05,382.0,21.0,135.0,561.0,19.79,950.84,3.7,No,No,Summer,Sunny,1072.57,0.0,1.0,489.15,0.039,22
ORD101256,2023-12-30,P-BEA-012,Beauty,Face Wash 100ml,East,Patna,SUP-032,9.0,WH-EA-04,273.0,23.0,277.0,939.0,31.32,454.7,2.4,No,No,Winter,Sunny,492.71,0.0,0.0,379.01,0.045,47
ORD101257,2022-01-27,P-BEA-011,Beauty,Sunscreen Lotion,North,Kanpur,SUP-040,3.0,WH-NO-04,322.0,18.0,150.0,791.0,24.73,150.97,23.3,No,No,Winter,Stormy,141.69,0.0,0.0,228.73,0.175,28
ORD101258,2024-05-02,P-CLO-008,Clothing,Track Pants,East,Guwahati,SUP-004,7.0,WH-EA-01,551.0,29.0,188.0,672.0,23.81,685.32,6.5,Yes,No,Summer,Sunny,615.37,0.0,1.0,377.48,0.29,30
ORD101259,2022-02-27,P-SPO-005,Sports,Cricket Bat,South,Coimbatore,SUP-022,5.0,WH-SO-05,246.0,16.0,104.0,485.0,14.17,4393.61,4.7,Yes,No,Spring,Sunny,4602.59,0.0,0.0,298.72,0.168,19
ORD101260,2023-01-13,P-ELE-009,Electronics,Smartwatch,West,Surat,SUP-019,7.0,WH-WE-03,191.0,5.0,55.0,253.0,8.67,5237.53,1.6,No,No,Winter,Rainy,5048.95,0.0,0.0,280.29,0.215,7
ORD101261,2024-03-17,P-GRO-010,Grocery,Sugar 1kg,North,Delhi,SUP-023,11.0,WH-NO-02,278.0,37.0,180.0,764.0,27.37,198.07,13.7,No,No,Spring,Sunny,187.93,,4.0,446.13,0.002,26
ORD101262,2024-09-15,P-GRO-009,Grocery,Toor Dal 1kg,North,Kanpur,SUP-010,8.0,WH-NO-04,1287.0,90.0,341.0,2123.0,65.17,72.1,30.7,No,Yes,Autumn,Cloudy,73.39,0.0,0.0,383.4,0.053,105
ORD101263,2024-01-04,P-SPO-008,Sports,Skipping Rope,West,Pune,SUP-001,13.0,WH-WE-03,128.0,19.0,151.0,649.0,20.21,3325.39,11.8,No,No,Winter,Sunny,3516.77,0.0,3.0,523.56,0.188,30
ORD101264,2023-09-03,P-CLO-006,Clothing,Women's Kurti,South,Coimbatore,SUP-009,9.0,WH-SO-02,622.0,14.0,181.0,704.0,28.63,1763.66,24.5,Yes,No,Autumn,Cloudy,1875.39,0.0,0.0,346.88,0.032,35
ORD101265,2023-10-09,P-BEA-003,Beauty,Moisturizer Cream,West,Nagpur,SUP-008,12.0,WH-WE-02,229.0,8.0,115.0,507.0,14.6,269.98,2.2,No,No,Autumn,Sunny,271.17,0.0,1.0,419.17,0.068,16
ORD101266,2022-08-17,P-ELE-007,Electronics,Home Router,North,Lucknow,SUP-003,6.0,WH-NO-01,,7.0,60.0,253.0,8.94,2534.72,9.2,No,No,Autumn,Rainy,2069.57,0.0,0.0,215.75,0.043,6
ORD101267,2023-10-01,P-SPO-014,Sports,Gym Dumbbells 5kg,West,Surat,SUP-015,13.0,WH-WE-05,183.0,28.0,139.0,609.0,20.77,1523.03,25.8,Yes,No,Autumn,Sunny,1639.32,0.0,1.0,410.98,0.075,27
ORD101268,2023-04-20,P-CLO-011,Clothing,Women's Kurti,North,Delhi,SUP-028,15.0,WH-NO-04,189.0,14.0,66.0,380.0,13.88,1429.97,24.8,No,No,Summer,Sunny,1337.76,0.0,2.0,521.21,0.076,14
ORD101269,2023-02-02,P-CLO-012,Clothing,Men's Cotton T-Shirt,North,Jaipur,SUP-039,4.0,WH-NO-02,312.0,14.0,159.0,625.0,21.79,1871.91,16.4,No,No,Spring,Stormy,1918.09,0.0,,268.52,0.145,19
ORD101270,2022-04-03,P-SPO-012,Sports,Gym Dumbbells 5kg,South,Hyderabad,SUP-027,3.0,WH-SO-04,236.0,17.0,91.0,300.0,12.07,4837.66,18.7,No,No,Summer,Rainy,4790.38,0.0,2.0,347.46,0.076,16
ORD101271,2022-05-28,P-GRO-014,Grocery,Masala Mix 200g,North,Delhi,SUP-008,9.0,WH-NO-04,475.0,30.0,254.0,941.0,30.5,461.77,7.2,No,No,Summer,Cloudy,544.67,0.0,1.0,367.46,0.061,38
ORD101272,2021-06-30,P-GRO-004,Grocery,Basmati Rice 5kg,East,Guwahati,SUP-015,7.0,WH-EA-01,560.0,34.0,169.0,774.0,27.58,434.62,7.6,,No,Summer,Rainy,506.17,0.0,0.0,222.45,0.149,41
ORD101273,2023-11-19,P-CLO-011,Clothing,Men's Cotton T-Shirt,North,Kanpur,SUP-013,10.0,WH-NO-01,649.0,28.0,225.0,896.0,30.86,1388.78,32.9,Yes,No,,Sunny,1337.73,0.0,0.0,239.54,0.075,35
ORD101274,2021-02-02,P-ELE-002,Electronics,Bluetooth Speaker,North,Delhi,SUP-009,7.0,WH-NO-02,168.0,4.0,78.0,346.0,10.51,9184.1,10.7,No,No,Spring,Cloudy,8196.16,0.0,0.0,329.28,0.202,7
ORD101275,2021-06-20,P-GRO-004,Grocery,Sunflower Oil 1L,West,Nagpur,SUP-040,12.0,WH-WE-01,332.0,20.0,243.0,1347.0,42.99,418.86,13.2,No,No,Autumn,Rainy,376.42,0.0,1.0,1531.86,0.056,37
ORD101276,2022-03-04,P-ELE-001,Electronics,Wireless Earbuds,North,Kanpur,SUP-027,5.0,WH-NO-05,270.0,11.0,97.0,458.0,,12378.57,12.1,Yes,No,,Cloudy,12647.5,0.0,0.0,257.45,0.035,17
ORD101277,2021-07-26,P-ELE-007,Electronics,LED TV 43in,East,Bhubaneswar,SUP-020,5.0,WH-EA-01,53.0,5.0,28.0,173.0,4.83,12004.56,0.7,No,No,Summer,Sunny,11486.2,2.0,0.0,224.84,0.032,2
ORD101278,2024-01-01,P-SPO-003,Sports,Running Shoes,West,Nagpur,SUP-018,2.0,WH-WE-05,58.0,15.0,79.0,357.0,13.52,2191.43,13.1,Yes,No,Winter,Rainy,1996.63,0.0,2.0,372.2,0.109,19
ORD101279,2021-07-04,P-CLO-006,Clothing,Track Pants,North,Lucknow,SUP-013,6.0,WH-NO-03,400.0,46.0,195.0,892.0,29.6,2054.65,4.0,No,No,Summer,Sunny,1968.57,0.0,1.0,248.74,0.092,31
ORD101280,2022-10-29,P-GRO-003,Grocery,Wheat Flour 5kg,West,Surat,SUP-017,7.0,WH-WE-01,881.0,42.0,266.0,1429.0,42.33,389.78,19.7,No,No,,Sunny,403.85,0.0,2.0,439.97,0.111,50
ORD101281,2023-12-07,P-GRO-001,Grocery,Sugar 1kg,South,Coimbatore,SUP-026,6.0,WH-SO-05,530.0,41.0,294.0,1451.0,42.04,213.73,16.8,Yes,No,Winter,Cloudy,212.39,0.0,0.0,205.58,0.062,63
ORD101282,2023-05-11,P-CLO-008,Clothing,Track Pants,South,Hyderabad,SUP-038,17.0,WH-SO-01,214.0,14.0,154.0,515.0,20.17,1486.92,1.6,No,No,Summer,Sunny,1429.54,0.0,1.0,529.21,0.177,14
ORD101283,2023-05-15,P-FUR-007,Furniture,Study Table,North,Kanpur,SUP-020,15.0,WH-NO-05,34.0,6.0,37.0,137.0,4.92,10778.63,15.1,Yes,No,Summer,Sunny,10470.89,0.0,2.0,495.51,0.053,5
ORD101284,2022-05-18,P-SPO-007,Sports,Skipping Rope,West,Nagpur,SUP-008,14.0,WH-WE-01,,26.0,143.0,610.0,18.28,3899.89,9.5,No,No,Summer,Sunny,3849.37,0.0,1.0,455.37,0.088,27
ORD101285,2022-10-20,P-SPO-006,Sports,Football,East,Guwahati,SUP-039,12.0,WH-EA-04,84.0,8.0,65.0,276.0,9.66,1501.01,22.6,Yes,No,Autumn,Sunny,1527.74,0.0,0.0,397.13,0.01,13
ORD101286,2024-01-26,P-GRO-007,Grocery,Sugar 1kg,East,Bhubaneswar,SUP-013,14.0,WH-EA-02,1480.0,85.0,573.0,2672.0,88.69,113.52,21.3,No,Yes,Winter,Cloudy,116.07,0.0,0.0,399.48,0.041,131
ORD101287,2022-11-27,P-GRO-001,Grocery,Instant Noodles Pack,Central,Jabalpur,SUP-004,7.0,WH-CE-03,72.0,25.0,131.0,655.0,22.98,379.46,15.9,No,No,Autumn,Cloudy,329.42,0.0,1.0,385.97,0.14,12
ORD101288,2023-10-20,P-CLO-008,Clothing,Track Pants,South,Hyderabad,SUP-022,18.0,WH-SO-05,,25.0,257.0,995.0,33.25,2080.02,2.9,Yes,No,Autumn,Cloudy,2107.76,0.0,0.0,444.34,0.158,45
ORD101289,2024-04-24,P-CLO-013,Clothing,Formal Shirt,West,Surat,SUP-032,9.0,WH-WE-04,528.0,12.0,214.0,523.0,26.72,1486.87,12.7,No,No,Summer,Cloudy,1443.8,0.0,,422.54,0.079,30
ORD101290,2021-12-24,P-CLO-003,Clothing,Cotton Saree,West,Mumbai,SUP-011,8.0,WH-WE-02,82.0,26.0,209.0,723.0,25.09,2413.92,13.1,No,Yes,Winter,Sunny,2218.14,0.0,1.0,331.59,0.084,18
ORD101291,2021-06-27,P-FUR-003,Furniture,Study Table,Central,Indore,SUP-012,8.0,WH-CE-01,25.0,6.0,35.0,142.0,4.76,15918.25,14.5,No,No,Summer,Sunny,15443.62,0.0,5.0,,0.082,5
ORD101292,2022-11-08,P-CLO-012,Clothing,Formal Shirt,Central,Jabalpur,SUP-012,10.0,WH-CE-02,508.0,15.0,135.0,595.0,20.79,2169.68,6.6,No,No,Autumn,Stormy,2370.36,0.0,0.0,363.79,0.125,25
ORD101293,2022-07-14,P-GRO-008,Grocery,Masala Mix 200g,Central,Raipur,SUP-033,10.0,WH-CE-05,116.0,36.0,,1108.0,36.53,452.92,1.8,No,No,Summer,Sunny,482.22,0.0,1.0,321.53,0.073,29
ORD101294,2021-08-07,P-GRO-004,Grocery,Sunflower Oil 1L,North,Chandigarh,SUP-039,5.0,WH-NO-03,500.0,41.0,141.0,654.0,25.13,495.96,21.1,No,No,Autumn,Sunny,499.82,0.0,0.0,330.49,0.012,35
ORD101295,2024-01-16,P-GRO-012,Grocery,Sunflower Oil 1L,West,Nagpur,SUP-034,5.0,WH-WE-04,550.0,68.0,252.0,1571.0,50.98,449.59,12.2,No,No,Winter,Stormy,417.32,0.0,0.0,354.38,0.068,60
ORD101296,2023-07-01,P-ELE-005,Electronics,Laptop Stand,West,Pune,SUP-010,11.0,WH-WE-03,78.0,8.0,58.0,250.0,7.15,4113.45,16.3,No,No,Autumn,Sunny,3666.03,0.0,0.0,347.39,0.053,9
ORD101297,2023-08-20,P-ELE-010,Electronics,Smartwatch,East,Patna,SUP-034,15.0,WH-EA-03,179.0,8.0,73.0,333.0,9.82,6966.88,23.3,No,No,Summer,Cloudy,6441.96,0.0,3.0,578.84,0.061,11
ORD101298,2023-11-03,P-BEA-009,Beauty,Lipstick Set,South,Bengaluru,SUP-013,9.0,WH-SO-01,739.0,41.0,329.0,1117.0,34.78,437.96,24.9,No,No,Autumn,Sunny,438.39,1.0,0.0,460.77,0.039,41
ORD101299,2022-09-28,P-GRO-003,Grocery,Sunflower Oil 1L,Central,Indore,SUP-035,8.0,WH-CE-01,286.0,12.0,160.0,715.0,23.24,412.27,10.0,No,No,Autumn,Cloudy,413.37,0.0,0.0,329.79,0.264,21
ORD101300,2023-01-16,P-GRO-012,Grocery,Sunflower Oil 1L,North,Chandigarh,SUP-040,12.0,WH-NO-04,92.0,25.0,182.0,719.0,25.79,503.42,9.1,Yes,No,Winter,Sunny,477.19,0.0,1.0,344.44,0.054,25
ORD101301,2021-11-24,P-CLO-010,Clothing,Cotton Saree,East,Guwahati,SUP-029,20.0,WH-EA-02,376.0,14.0,122.0,471.0,16.51,821.76,13.4,No,No,Autumn,Cloudy,879.47,0.0,2.0,560.28,0.159,16
ORD101302,2023-12-05,P-BEA-004,Beauty,Moisturizer Cream,East,Patna,SUP-039,17.0,WH-EA-02,482.0,26.0,164.0,699.0,21.44,260.37,13.6,No,No,Winter,Rainy,268.38,0.0,1.0,456.05,0.151,32
ORD101303,2024-10-14,P-GRO-012,Grocery,Instant Noodles Pack,North,Chandigarh,SUP-006,9.0,WH-NO-02,655.0,14.0,255.0,1197.0,40.5,468.98,18.8,,No,Autumn,Cloudy,369.51,0.0,1.0,388.54,0.141,31
ORD101304,2024-06-30,P-BEA-010,Beauty,Lipstick Set,West,Pune,SUP-027,18.0,WH-WE-04,251.0,52.0,205.0,1073.0,29.52,337.11,1.3,No,No,Summer,Sunny,340.05,0.0,5.0,741.79,0.184,40
ORD101305,2022-08-19,P-SPO-013,Sports,Badminton Racket,North,Kanpur,SUP-003,7.0,WH-NO-05,398.0,14.0,130.0,413.0,16.67,2260.27,,Yes,Yes,Autumn,Sunny,2396.88,0.0,0.0,198.34,0.066,22
ORD101306,2021-03-14,P-CLO-013,Clothing,Women's Kurti,West,Ahmedabad,SUP-027,12.0,WH-WE-04,287.0,33.0,193.0,655.0,22.31,1888.32,20.0,No,No,Summer,Rainy,1918.9,0.0,2.0,540.44,0.245,40
ORD101307,2024-07-06,P-FUR-005,Furniture,Sofa Cushion Set,West,Mumbai,SUP-014,9.0,WH-WE-04,116.0,6.0,31.0,146.0,5.14,19399.53,20.4,No,No,Autumn,Rainy,20302.01,0.0,0.0,350.14,0.066,4
ORD101308,2023-04-20,P-ELE-015,Electronics,LED TV 43in,South,Coimbatore,SUP-039,6.0,WH-SO-05,63.0,8.0,52.0,231.0,7.15,,24.9,Yes,No,Summer,Sunny,8458.02,0.0,2.0,412.23,0.094,6
ORD101309,2024-02-11,P-SPO-001,Sports,Cycling Helmet,West,Pune,SUP-020,8.0,WH-WE-03,431.0,20.0,131.0,608.0,18.45,,7.5,No,No,Winter,Sunny,3750.26,1.0,3.0,465.92,0.045,28
ORD101310,2022-03-16,P-GRO-006,Grocery,Toor Dal 1kg,North,Kanpur,SUP-031,7.0,WH-NO-01,863.0,45.0,295.0,1148.0,43.94,569.7,16.9,No,No,Summer,Cloudy,567.68,0.0,1.0,307.14,0.063,42
ORD101311,2024-06-12,P-SPO-010,Sports,Skipping Rope,West,Pune,SUP-013,10.0,WH-WE-03,168.0,11.0,107.0,344.0,13.25,3572.42,11.4,No,No,Summer,Rainy,3625.03,0.0,1.0,418.91,0.179,16
ORD101312,2024-05-09,P-CLO-009,Clothing,Formal Shirt,Central,Jabalpur,SUP-003,20.0,WH-CE-05,45.0,14.0,116.0,342.0,12.35,546.97,10.5,Yes,No,Summer,Rainy,521.63,0.0,1.0,601.48,0.124,12
ORD101313,2021-01-25,P-ELE-004,Electronics,Bluetooth Speaker,North,Jaipur,SUP-030,6.0,WH-NO-04,205.0,93.0,131.0,563.0,17.8,12194.82,29.8,No,Yes,Winter,Cloudy,13260.63,0.0,0.0,363.67,0.141,24
ORD101314,2023-04-06,P-ELE-003,Electronics,Bluetooth Speaker,West,Mumbai,SUP-009,11.0,WH-WE-02,330.0,17.0,92.0,464.0,14.82,3590.4,2.3,No,No,Summer,Sunny,3999.07,0.0,2.0,,0.184,12
ORD101315,2022-11-29,P-FUR-012,Furniture,Plastic Storage Rack,East,Guwahati,SUP-029,15.0,WH-EA-02,120.0,7.0,36.0,165.0,6.58,14266.05,18.5,No,No,Autumn,Rainy,13660.0,0.0,3.0,515.45,0.048,5
ORD101316,2023-08-20,P-CLO-014,Clothing,Formal Shirt,East,Guwahati,SUP-019,10.0,WH-EA-05,199.0,18.0,145.0,645.0,20.88,2299.96,19.6,No,No,Autumn,Rainy,2084.92,0.0,0.0,429.61,0.036,20
ORD101317,2022-01-15,P-ELE-011,Electronics,Home Router,West,Ahmedabad,SUP-039,13.0,WH-WE-01,167.0,9.0,80.0,307.0,10.07,2677.69,5.5,,Yes,Winter,Sunny,2389.52,0.0,0.0,458.53,0.069,12
ORD101318,2021-05-24,P-BEA-008,Beauty,Hair Oil 250ml,East,Kolkata,SUP-015,12.0,WH-EA-05,,31.0,194.0,854.0,28.64,327.25,3.0,No,No,Summer,Cloudy,337.85,0.0,2.0,515.59,0.136,31
ORD101319,2022-02-05,P-BEA-012,Beauty,Face Wash 100ml,East,Bhubaneswar,SUP-017,8.0,WH-EA-04,272.0,26.0,166.0,727.0,22.88,560.55,1.1,Yes,No,Spring,Sunny,586.91,0.0,2.0,329.22,0.106,31
ORD101320,2023-02-07,P-CLO-004,Clothing,Men's Cotton T-Shirt,North,Jaipur,SUP-030,10.0,WH-NO-05,133.0,14.0,152.0,516.0,16.82,1027.48,10.6,Yes,No,Winter,Sunny,1061.11,0.0,1.0,358.32,0.093,18
ORD101321,2022-01-30,P-CLO-015,Clothing,Men's Cotton T-Shirt,South,Bengaluru,SUP-032,3.0,WH-SO-02,593.0,19.0,209.0,821.0,27.16,1324.21,8.6,No,No,Winter,Rainy,1376.67,0.0,0.0,253.75,0.036,31
ORD101322,2022-11-10,P-ELE-002,Electronics,Laptop Stand,West,Pune,SUP-006,5.0,WH-WE-04,133.0,10.0,63.0,298.0,8.91,14029.05,3.3,No,No,Autumn,Sunny,13391.15,0.0,0.0,326.61,0.005,14
ORD101323,2022-07-23,P-BEA-009,Beauty,Herbal Shampoo 200ml,North,Jaipur,SUP-030,6.0,WH-NO-02,468.0,,167.0,1032.0,29.84,676.49,22.4,Yes,No,,Rainy,568.78,0.0,0.0,203.38,0.048,29
ORD101324,2023-10-12,P-GRO-006,Grocery,Toor Dal 1kg,East,Bhubaneswar,SUP-020,28.0,WH-EA-01,1080.0,48.0,362.0,1327.0,46.13,53.33,23.8,No,No,Autumn,Sunny,51.21,0.0,1.0,591.96,0.042,59
ORD101325,2022-08-24,P-SPO-014,Sports,Skipping Rope,North,Kanpur,SUP-040,13.0,WH-NO-03,177.0,15.0,114.0,449.0,15.07,4713.27,1.8,No,No,Summer,Sunny,5336.88,0.0,1.0,441.56,0.063,17
ORD101326,2021-07-31,P-GRO-004,Grocery,Sunflower Oil 1L,West,Pune,SUP-026,2.0,WH-WE-05,652.0,42.0,270.0,1098.0,34.3,130.67,4.3,No,No,Summer,Cloudy,133.44,0.0,0.0,166.13,0.275,39
ORD101327,2023-07-16,P-CLO-010,Clothing,Women's Kurti,East,Guwahati,SUP-031,,WH-EA-02,442.0,14.0,113.0,584.0,19.85,296.28,27.3,,No,Summer,,306.34,0.0,1.0,1046.41,0.048,21
ORD101328,2021-11-07,P-GRO-003,Grocery,Basmati Rice 5kg,South,Hyderabad,SUP-014,3.0,WH-SO-01,985.0,46.0,424.0,1955.0,60.92,368.86,11.6,No,Yes,Autumn,Cloudy,395.56,0.0,4.0,398.39,0.045,66
ORD101329,2022-03-15,P-ELE-003,Electronics,LED TV 43in,South,Chennai,SUP-012,8.0,WH-SO-05,122.0,6.0,56.0,224.0,7.38,2869.22,7.0,No,No,Spring,Sunny,2676.39,1.0,1.0,239.0,0.093,10
ORD101330,2023-10-30,P-BEA-007,Beauty,Face Wash 100ml,South,Kochi,SUP-032,8.0,WH-SO-05,344.0,24.0,133.0,790.0,24.44,784.83,11.4,No,No,Autumn,Cloudy,798.86,0.0,2.0,413.74,0.104,30
ORD101331,2022-02-03,P-CLO-012,Clothing,Cotton Saree,Central,Gwalior,SUP-001,2.0,WH-CE-05,144.0,23.0,202.0,907.0,28.33,2202.16,10.6,Yes,No,Winter,Stormy,2292.4,0.0,0.0,219.21,0.027,36
ORD101332,2021-04-01,P-CLO-005,Clothing,Cotton Saree,East,Bhubaneswar,SUP-024,14.0,WH-EA-05,245.0,21.0,210.0,766.0,25.74,2383.03,25.1,No,No,Summer,Sunny,2205.25,0.0,4.0,476.89,0.012,22
ORD101333,2022-06-11,P-SPO-011,Sports,Football,South,Chennai,SUP-039,3.0,WH-SO-05,143.0,16.0,80.0,414.0,12.66,4049.76,0.4,Yes,No,Autumn,Sunny,4167.64,0.0,1.0,248.86,0.109,13
ORD101334,2022-07-21,P-SPO-009,Sports,Gym Dumbbells 5kg,West,Nagpur,SUP-040,9.0,WH-WE-05,81.0,9.0,74.0,294.0,9.16,1823.66,20.0,No,No,Autumn,Rainy,2012.64,0.0,1.0,420.47,0.268,9
ORD101335,2023-09-30,P-BEA-015,Beauty,Moisturizer Cream,South,Bengaluru,SUP-029,11.0,WH-SO-05,354.0,282.0,271.0,1425.0,38.56,1100.32,25.1,No,No,Autumn,Sunny,1065.05,0.0,0.0,342.84,0.045,50
ORD101336,2023-11-02,P-ELE-005,Electronics,Wireless Earbuds,South,Bengaluru,SUP-020,5.0,WH-SO-04,362.0,16.0,117.0,403.0,16.45,14845.36,9.4,Yes,No,Autumn,Sunny,12799.83,0.0,0.0,274.06,0.047,21
ORD101337,2021-01-01,P-CLO-004,Clothing,Formal Shirt,South,Bengaluru,SUP-033,6.0,WH-SO-02,535.0,27.0,271.0,1080.0,33.75,1308.63,21.4,Yes,No,Winter,Rainy,1326.7,0.0,1.0,344.82,0.233,48
ORD101338,2024-01-11,P-SPO-014,Sports,Running Shoes,North,Jaipur,SUP-001,,WH-NO-03,314.0,18.0,83.0,439.0,13.26,4357.48,20.0,No,No,Winter,Sunny,4128.61,0.0,1.0,245.33,0.196,17
ORD101339,2023-12-28,P-GRO-005,Grocery,Sunflower Oil 1L,West,Mumbai,SUP-032,7.0,WH-WE-02,710.0,48.0,309.0,2008.0,54.74,270.58,6.5,No,No,Winter,Cloudy,274.5,0.0,0.0,388.7,0.059,73
ORD101340,2021-09-11,P-ELE-004,Electronics,Power Bank 10000mAh,West,Surat,SUP-008,5.0,WH-WE-03,136.0,9.0,54.0,228.0,8.03,9305.42,25.5,Yes,No,Autumn,Sunny,8678.5,0.0,1.0,340.85,0.07,8
ORD101341,2022-05-11,P-BEA-013,Beauty,Talcum Powder,Central,Bhopal,SUP-030,4.0,WH-CE-04,405.0,31.0,189.0,780.0,25.73,856.88,15.3,No,No,Summer,Cloudy,861.06,0.0,3.0,403.38,0.091,29
ORD101342,2024-01-26,P-CLO-013,Clothing,Men's Cotton T-Shirt,West,Surat,SUP-014,6.0,WH-WE-02,613.0,24.0,190.0,736.0,25.73,672.79,5.5,Yes,Yes,Winter,Cloudy,738.84,0.0,0.0,327.11,0.031,47
ORD101343,2023-04-22,P-CLO-001,Clothing,Women's Kurti,South,Coimbatore,SUP-031,10.0,WH-SO-01,,16.0,130.0,627.0,17.74,1811.04,2.3,Yes,No,Summer,Cloudy,1807.01,0.0,2.0,423.56,0.041,18
ORD101344,2022-05-12,P-SPO-013,Sports,Yoga Mat,South,Kochi,SUP-025,13.0,WH-SO-04,140.0,10.0,84.0,376.0,13.57,4629.03,26.6,No,No,Summer,Cloudy,4018.31,0.0,0.0,392.53,0.028,11
ORD101345,2024-01-18,P-FUR-010,Furniture,Dining Chair,East,Patna,SUP-038,9.0,WH-EA-05,85.0,5.0,34.0,128.0,,7813.86,19.1,Yes,No,Winter,Sunny,8048.73,0.0,0.0,470.38,0.147,10
ORD101346,2023-07-12,P-CLO-005,Clothing,Women's Kurti,Central,Bhopal,SUP-032,,WH-CE-05,391.0,15.0,133.0,495.0,19.3,918.16,17.2,,No,Summer,Sunny,919.62,1.0,0.0,217.41,0.018,24
ORD101347,2023-01-17,P-GRO-009,Grocery,Toor Dal 1kg,West,,SUP-037,9.0,WH-WE-01,202.0,34.0,322.0,808.0,37.39,237.28,14.4,Yes,No,Winter,Rainy,241.33,0.0,3.0,490.72,0.095,42
ORD101348,2021-01-09,P-GRO-004,Grocery,Tea Powder 500g,East,Bhubaneswar,SUP-007,6.0,WH-EA-03,1054.0,62.0,549.0,2077.0,69.17,1593.41,17.7,Yes,No,Winter,Rainy,496.08,0.0,3.0,346.47,0.05,93
ORD101349,2023-08-04,P-ELE-003,Electronics,Smartphone Charger,West,Nagpur,SUP-016,5.0,WH-WE-03,95.0,9.0,84.0,329.0,11.09,7885.78,11.2,No,No,Summer,Rainy,7554.53,0.0,1.0,397.78,0.016,8
ORD101350,2021-09-20,P-BEA-002,Beauty,Face Wash 100ml,West,Mumbai,SUP-018,13.0,WH-WE-03,543.0,27.0,174.0,747.0,25.5,318.45,0.4,Yes,No,Autumn,Cloudy,311.11,0.0,4.0,559.32,0.293,29
ORD101351,2024-09-06,P-BEA-003,Beauty,Face Wash 100ml,Central,Raipur,SUP-002,7.0,WH-CE-04,314.0,22.0,107.0,513.0,16.11,594.11,14.3,Yes,No,Autumn,Cloudy,545.18,0.0,1.0,,0.148,24
ORD101352,2021-10-04,P-GRO-009,Grocery,Basmati Rice 5kg,West,Mumbai,SUP-001,6.0,WH-WE-03,625.0,50.0,277.0,1324.0,40.97,344.6,14.1,No,No,Autumn,Cloudy,349.93,0.0,1.0,,0.11,41
